5.181346527556220849e+01,-4.242042452096939087e-02,1.934702225182820534e+00,1.170000000000000000e+02
5.189591627082083392e+01,-1.272554099559783936e-01,1.911476606048504223e+00,1.220000000000000000e+02
5.185885526369811771e+01,-2.092840820550918579e-01,1.886593573248435796e+00,1.150000000000000000e+02
5.192867350220668499e+01,2.033337354660034180e-01,1.930231357389670332e+00,1.110000000000000000e+02
5.182487553295902671e+01,1.185261607170104980e-01,1.894194404165924883e+00,1.190000000000000000e+02
5.187411458461403413e+01,3.319520130753517151e-02,1.871846212602428228e+00,1.100000000000000000e+02
5.182344448639142342e+01,-4.382878914475440979e-02,1.851772265427757080e+00,1.070000000000000000e+02
5.179827044615403508e+01,-1.284526586532592773e-01,1.825932400335280370e+00,1.370000000000000000e+02
5.185956586940284296e+01,-2.108005881309509277e-01,1.803370902564052081e+00,1.050000000000000000e+02
5.188312511409517214e+01,2.015493512153625488e-01,1.845332036557018718e+00,1.190000000000000000e+02
5.185172391370848999e+01,1.169517114758491516e-01,1.811150383084151994e+00,1.140000000000000000e+02
5.191581046162308866e+01,-4.566999152302742004e-02,1.770133355646271500e+00,1.130000000000000000e+02
5.181226452182515629e+01,-1.302973181009292603e-01,1.742633576867861578e+00,1.120000000000000000e+02
5.186461440969576842e+01,2.978739142417907715e-02,1.704189986084368114e+00,1.070000000000000000e+02
5.180964241274175919e+01,-4.732340574264526367e-02,1.684215451230856031e+00,1.050000000000000000e+02
5.183449899519963822e+01,2.839894965291023254e-02,1.424548317450933688e+00,4.200000000000000000e+01
5.188246584680128848e+01,2.759895101189613342e-02,1.341774731213043026e+00,2.300000000000000000e+01
5.184021652370265087e+01,-5.713194981217384338e-02,1.334404371712687887e+00,1.900000000000000000e+01
5.188168404344868634e+01,2.677149511873722076e-02,1.258297091529613887e+00,-1.000000000000000000e+00
5.186538105042778568e+01,-5.806139484047889709e-02,1.251284941485034885e+00,2.200000000000000000e+01
5.189442897864762472e+01,2.549700625240802765e-02,1.174909786500407893e+00,1.900000000000000000e+01
5.182974102969732400e+01,-5.936913564801216125e-02,1.167483634057090214e+00,1.100000000000000000e+01
5.186868039485894855e+01,2.487226389348506927e-02,1.091017971110405549e+00,2.900000000000000000e+01
5.190031384602388442e+01,1.059596762061119080e-01,1.014790595666520412e+00,-5.000000000000000000e+00
5.186308756101553996e+01,2.415492758154869080e-02,1.007760942932510284e+00,2.500000000000000000e+01
5.181117376421465792e+01,2.306695841252803802e-02,9.238671750402376315e-01,2.200000000000000000e+01
5.190523747910648211e+01,-6.206889078021049500e-02,9.174154130632883319e-01,2.500000000000000000e+01
5.184163072557432628e+01,2.201780490577220917e-02,8.403474601367404428e-01,2.800000000000000000e+01
5.192832770565705403e+01,-6.323689222335815430e-02,8.337096437576840824e-01,1.400000000000000000e+01
5.191133160402743130e+01,2.744278870522975922e-02,1.001413512596296851e+00,1.100000000000000000e+01
5.186715723101308839e+01,-5.927414447069168091e-02,9.749037889789627931e-01,2.900000000000000000e+01
5.189410038385107526e+01,2.691902965307235718e-02,9.178355093440344614e-01,3.500000000000000000e+01
5.181033025373749012e+01,-5.977642908692359924e-02,8.912800469924887503e-01,3.700000000000000000e+01
5.186495845412951411e+01,2.638836391270160675e-02,8.342912766117361878e-01,2.900000000000000000e+01
5.182539240367247402e+01,-6.036845222115516663e-02,8.079695550251814185e-01,3.500000000000000000e+01
5.189844226966253871e+01,2.514249458909034729e-02,6.671331923623903259e-01,1.900000000000000000e+01
5.188151748525503137e+01,-6.182231009006500244e-02,6.408919239125495659e-01,3.200000000000000000e+01
5.184139931901631826e+01,2.471027895808219910e-02,5.840323961294802135e-01,1.500000000000000000e+01
5.189106707730906010e+01,-6.229607760906219482e-02,5.576111846984534992e-01,4.800000000000000000e+01
5.188033445771782937e+01,1.064094752073287964e-01,5.261222343748351848e-01,2.700000000000000000e+01
5.188159110403547913e+01,2.398230507969856262e-02,5.001928903442167673e-01,2.600000000000000000e+01
5.183847803409418020e+01,-6.303537636995315552e-02,4.741578855671491066e-01,2.700000000000000000e+01
5.188025901725461608e+01,-6.390137970447540283e-02,3.902168086276815995e-01,1.400000000000000000e+01
5.183537803358725427e+01,5.286188796162605286e-02,1.243201810022306342e-01,7.000000000000000000e+00
5.178274572515370267e+01,-3.380388021469116211e-02,1.092072158632479972e-01,2.600000000000000000e+01
5.181659280629562403e+01,5.315264314413070679e-02,-4.216667004782970185e-02,2.200000000000000000e+01
